article_id,category
4315,subject.Language_and_literature.Novels
4316,subject.Science.Biology.Plants
4317,subject.Geography.European_Geography
4318,subject.History.Military_History_and_War
4319,subject.Everyday_life.Food_and_agriculture
4320,subject.Language_and_literature.Theatre
4321,subject.People.Writers_and_critics
4322,subject.Citizenship.Environment
4322,subject.Religion.Philosophy
4323,subject.Countries
4323,subject.Geography.African_Geography.African_Countries
4324,subject.Art.Art
4325,subject.Everyday_life.Food_and_agriculture
4326,subject.Science.Chemistry.Chemical_compounds
4327,subject.Science.Biology.Plants
4328,subject.Design_and_Technology.Architecture
4329,subject.People.Actors_models_and_celebrities
4330,subject.Science.Biology.Birds
4331,subject.History.Pre_1900_Military
4332,subject.History.Recent_History
4333,subject.People.Artists
4334,subject.Science.Physics.Space_Astronomy
4334,subject.Science.Physics.The_Planets
4335,subject.People.Artists
4336,subject.Science.Biology.Plants
4337,subject.People.Engineers_and_inventors
4338,subject.History.North_American_History
4339,subject.Geography.North_American_Geography
4340,subject.Science.Biology.Birds
4341,subject.History.General_history
4342,subject.Language_and_literature.Novels
4343,subject.Design_and_Technology.Railway_transport
4344,subject.Everyday_life.Sports_teams
4345,subject.People.Writers_and_critics
4346,subject.People.Artists
4347,subject.Business_Studies.Economics
4348,subject.Everyday_life.Sports
4349,subject.Geography.Mineralogy
4350,subject.Geography.European_Geography
4351,subject.History.General_history
4352,subject.Religion.Divinities
4353,subject.IT.Software
4354,subject.People.Sports_and_games_people
4355,subject.Science.Chemistry.Chemical_elements
4356,subject.Citizenship.Education
4357,subject.Citizenship.Education
4358,subject.Science.Biology.Dinosaurs
4359,subject.Geography.European_Geography
4360,subject.Religion.Religious_texts
4361,subject.Religion.Divinities
4362,subject.Countries
4362,subject.Geography.Geography_of_Asia.Asian_Countries
4363,subject.Religion.Religious_disputes
4363,subject.Science.Physics.Space_Astronomy
4364,subject.Everyday_life.Sports
4365,subject.Design_and_Technology.Road_transport
4366,subject.Geography.Natural_Disasters
4367,subject.Religion.Religious_texts
4368,subject.People.Astronomers_and_physicists
4369,subject.People.Historical_figures
4370,subject.Geography.Central_and_South_American_Geography
4371,subject.Geography.Geography_of_Asia
4372,subject.People.Political_People
4373,subject.People.Performers_and_composers
4374,subject.Geography.North_American_Geography
4375,subject.IT.Software
4376,subject.Countries
4376,subject.Geography.Geography_of_Oceania_Australasia
4377,subject.Countries
4377,subject.Geography.Geography_of_Oceania_Australasia
4378,subject.Everyday_life.Food_and_agriculture
4378,subject.Science.Biology.Plants
4379,subject.History.Recent_History
4380,subject.Citizenship.Law
4381,subject.Design_and_Technology.Engineering
4382,subject.Geography.Peoples
4383,subject.Citizenship.Politics_and_government
4384,subject.Countries
4384,subject.Geography.African_Geography.African_Countries
4385,subject.Geography.Geology_and_geophysics
4386,subject.Science.Physics.General_Physics
4386,subject.Science.Physics.Space_transport
4387,subject.Science.Biology.Health_and_medicine
4388,subject.Geography.Storms
4389,subject.Language_and_literature.Poetry_and_Opera
4390,subject.Citizenship.Law
4391,subject.Countries
4391,subject.Geography.European_Geography.European_Countries
4392,subject.Design_and_Technology.Engineering
4393,subject.Countries
4393,subject.Geography.Geography_of_Asia.Asian_Countries
4394,subject.Science.Biology.Birds
4395,subject.Science.Biology.Mammals
4396,subject.Science.Chemistry.Chemical_elements
4397,subject.Science.Biology.Mammals
4398,subject.People.Political_People
4399,subject.Design_and_Technology.Engineering
4400,subject.Design_and_Technology.Railway_transport
4401,subject.Geography.African_Geography
4402,subject.Geography.European_Geography
4403,subject.Design_and_Technology.Railway_transport
4404,subject.Science.Biology.Mammals
4405,subject.Science.Biology.General_Biology
4406,subject.Geography.African_Geography
4407,subject.Geography.General_Geography
4408,subject.Design_and_Technology.Architecture
4408,subject.Design_and_Technology.Engineering
4409,subject.Music.Performers_and_composers
4410,subject.Geography.Geography_of_Oceania_Australasia
4411,subject.People.Astronomers_and_physicists
4412,subject.Geography.European_Geography
4413,subject.History.World_War_II
4413,subject.People.Political_People
4414,subject.Science.Biology.General_Biology
4415,subject.History.British_History.British_History_17501900
4415,subject.People.Political_People
4416,subject.History.British_History.British_History_15001750
4417,subject.Citizenship.Environment
4418,subject.Everyday_life.Food_and_agriculture
4419,subject.Science.Biology.Insects_Reptiles_and_Fish
4420,subject.Geography.Storms
4421,subject.Mathematics
4422,subject.Countries
4422,subject.Geography.Geography_of_Asia.Asian_Countries
4423,subject.Everyday_life.Food_and_agriculture
4423,subject.Geography.Geology_and_geophysics
4424,subject.People.Writers_and_critics
4425,subject.Science.Biology.Birds
4426,subject.Science.Biology.Health_and_medicine
4427,subject.Science.Physics.General_Physics
4428,subject.Geography.Peoples
4428,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4429,subject.History.Military_History_and_War
4430,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4431,subject.Geography.Geography_of_Great_Britain
4432,subject.Science.Biology.Birds
4433,subject.IT.Websites_and_the_Internet
4434,subject.People.Astronomers_and_physicists
4435,subject.Countries
4435,subject.Geography.Geography_of_Asia.Asian_Countries
4436,subject.History.General_history
4437,subject.Citizenship.Animal_and_Human_Rights
4438,subject.IT.Computing_hardware_and_infrastructure
4439,subject.IT.Software
4439,subject.Science.Biology.General_Biology
4440,subject.Science.Biology.Mammals
4441,subject.People.Religious_figures_and_leaders
4442,subject.Science.Biology.Birds
4443,subject.Science.Physics.General_Physics
4444,subject.Citizenship.Education
4445,subject.Art.Art
4446,subject.Science.Biology.Birds
4447,subject.Everyday_life.Recreation
4448,subject.People.Writers_and_critics
4449,subject.Geography.Central_and_South_American_Geography
4450,subject.People.Mathematicians
4451,subject.Science.Biology.Insects_Reptiles_and_Fish
4452,subject.Geography.European_Geography
4453,subject.Science.Biology.Plants
4454,subject.Design_and_Technology.Architecture
4454,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4455,subject.Music.Musical_genres_styles_eras_and_events
4456,subject.Geography.North_American_Geography
4457,subject.Geography.African_Geography
4458,subject.People.Political_People
4459,subject.Science.Chemistry.Chemical_elements
4460,subject.Science.Biology.Mammals
4461,subject.Geography.Geography_of_Asia
4462,subject.Science.Chemistry.Chemical_elements
4463,subject.Geography.Natural_Disasters
4464,subject.Design_and_Technology.Railway_transport
4465,subject.Science.Physics.Space_Astronomy
4466,subject.Geography.Storms
4467,subject.People.Geographers_and_explorers
4468,subject.People.Sports_and_games_people
4469,subject.Design_and_Technology.Railway_transport
4470,subject.People.Actors_models_and_celebrities
4471,subject.Everyday_life.Food_and_agriculture
4472,subject.Science.Biology.Birds
4473,subject.Science.Biology.Dinosaurs
4474,subject.Everyday_life.Films
4475,subject.Geography.Storms
4476,subject.Science.Biology.Health_and_medicine
4477,subject.Geography.Geology_and_geophysics
4479,subject.Science.Biology.Birds
4480,subject.Geography.Geography_of_Great_Britain
4481,subject.Geography.North_American_Geography
4482,subject.Countries
4482,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4483,subject.Geography.Geography_of_Great_Britain
4484,subject.History.General_history
4485,subject.Science.Chemistry.General_Chemistry
4486,subject.People.USA_Presidents
4487,subject.Music.Performers_and_composers
4488,subject.Geography.Geography_of_Great_Britain
4489,subject.Science.Biology.Birds
4490,subject.Religion.Religious_texts
4491,subject.History.Recent_History
4492,subject.Everyday_life.Everyday_life
4493,subject.Science.Biology.Birds
4494,subject.Science.Biology.Evolution_and_reproduction
4494,subject.Science.Biology.General_Biology
4495,subject.Everyday_life.Recreation
4496,subject.Science.Biology.Insects_Reptiles_and_Fish
4497,subject.Religion.Myths
4498,subject.History.World_War_II
4499,subject.Geography.Natural_Disasters
4500,subject.Design_and_Technology.Architecture
4501,subject.Design_and_Technology.Engineering
4502,subject.Geography.North_American_Geography
4503,subject.Countries
4503,subject.Geography.European_Geography.European_Countries
4504,subject.Geography.Central_and_South_American_Geography
4505,subject.People.Actors_models_and_celebrities
4506,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4506,subject.Language_and_literature.Literature_types
4507,subject.People.Political_People
4508,subject.History.Recent_History
4509,subject.Music.Musical_genres_styles_eras_and_events
4510,subject.Geography.Storms
4511,subject.People.Writers_and_critics
4512,subject.Geography.European_Geography
4513,subject.Geography.African_Geography
4514,subject.Geography.Geography_of_Asia
4515,subject.Language_and_literature.Linguistics
4516,subject.People.Religious_figures_and_leaders
4517,subject.Design_and_Technology.Engineering
4518,subject.Science.Biology.Health_and_medicine
4519,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
4519,subject.People.Monarchs_of_Great_Britain
4520,subject.Everyday_life.Recreation
4521,subject.Countries
4521,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
4522,subject.Science.Physics.Space_Astronomy
4523,subject.Geography.European_Geography
4524,subject.Science.Physics.Space_transport
4525,subject.History.Recent_History
4526,subject.Geography.Geology_and_geophysics
4527,subject.Science.Biology.Health_and_medicine
4528,subject.Science.Biology.Health_and_medicine
4529,subject.Design_and_Technology.Architecture
4530,subject.Language_and_literature.Literature_types
4531,subject.Science.Biology.Dinosaurs
4532,subject.Science.Physics.Space_Astronomy
4533,subject.People.Actors_models_and_celebrities
4534,subject.Geography.Natural_Disasters
4535,subject.History.General_history
4535,subject.People.Historical_figures
4536,subject.Design_and_Technology.Engineering
4536,subject.History.Military_History_and_War
4537,subject.Everyday_life.Films
4538,subject.Language_and_literature.Novels
4539,subject.Religion.Religious_texts
4540,subject.People.Historical_figures
4541,subject.Science.Chemistry.Chemical_elements
4542,subject.Religion.Religious_movements_traditions_and_organizations
4543,subject.Everyday_life.Food_and_agriculture
4544,subject.History.British_History.British_History_15001750
4544,subject.People.Monarchs_of_Great_Britain
4545,subject.Geography.Geography_of_Asia
4546,subject.Science.Biology.Dinosaurs
4547,subject.Everyday_life.Games
4548,subject.Geography.Geography_of_Great_Britain
4549,subject.History.British_History.British_History_15001750
4550,subject.Geography.African_Geography
4551,subject.Art.Art
4552,subject.Science.Chemistry.Chemical_elements
4553,subject.IT.Software
4554,subject.People.Human_Scientists
4555,subject.Science.Biology.Health_and_medicine
4556,subject.Citizenship.Animal_and_Human_Rights
4557,subject.Geography.African_Geography
4558,subject.People.Religious_figures_and_leaders
4559,subject.Geography.Geography_of_Oceania_Australasia
4560,subject.Music.Musical_Instruments
4561,subject.Geography.African_Geography
4562,subject.People.Artists
4563,subject.Everyday_life.Food_and_agriculture
4563,subject.Science.Biology.Plants
4564,subject.People.Historical_figures
4565,subject.Everyday_life.Food_and_agriculture
4565,subject.Science.Biology.Plants
4566,subject.People.Writers_and_critics
4567,subject.Geography.European_Geography
